planar,macroscopic
6.012365329082798,6.012369697629311
6.012384580673476,6.0123640687017845
6.012354448412299,6.012358780721315
6.01237367234826,6.012353130862551
6.012343531652895,6.012347821763275
6.01236273616635,6.012342150986713
6.012332583625491,6.012336820717746
6.012351756019109,6.012331128929424
6.012321579220639,6.012325777506344
6.012340722371234,6.012320064675809
6.0123105388227955,6.012314691847506
6.012329652886918,6.0123089577095055
6.012299467175805,6.012303563267372
6.012318551137731,6.012297807624568
6.012288345659776,6.01229239146892
6.01230740349692,6.012286614379623
6.0122771897904865,6.012281176508358
6.012296229773043,6.012275377963614
6.012266017570756,6.012269918382831
6.012285019456671,6.012264098216005
6.012254780813313,6.012258616651639
6.012273744922874,6.012252774762286
6.012243485391659,6.0122472710527965
6.012262413715311,6.0122414071187205
6.0122321559546394,6.01223588092509
6.012251060317059,6.012229994626669
6.012220790677419,6.012224445748334
6.012239652009266,6.0122185370952055
6.012209368375083,6.012212965502793
6.012228191602474,6.012207034406016
6.012197897933588,6.012201439858103
6.012216700846256,6.012195485991816
6.0121864119495765,6.012189868225802
6.012205180399714,6.012183891419521
6.0121748748613895,6.012178250321674
6.012193597289833,6.012172250508005
6.0121632749933145,6.012166585972789
6.01218195072825,6.012160562997014
6.01215162528662,6.012154874791552
6.012170278740406,6.012148828484307
6.01213996051601,6.012143116393186
6.012158584545176,6.012137046444705
6.012128257240811,6.012131310004807
6.012146832985446,6.01212521589622
6.012116491778926,6.012119454745297
6.012135027540595,6.012113336390553
6.012104685679755,6.0121075503889925
6.012123189541297,6.012101407631787
6.012092856030437,6.012095596589261
6.012111311708394,6.012089429016899
6.012080960190837,6.012083592418005
6.012099371620854,6.012077399645803
6.01206901330945,6.012071537088182
6.012087385873714,6.012065318813476
6.012057038179025,6.012059429969214
6.012075375179722,6.012053185796408
6.012045026677,6.0120472702664305
6.0120633088611015,6.012040999904776
6.012032942254414,6.012035057381114
6.012051176281585,6.012028760625493
6.012020804606125,6.012022790891604
6.012038986072806,6.0120164672572605
6.012008621213226,6.0120104695297645
6.012026767634468,6.012004118270454
6.011996417569931,6.011998091806922
6.012014514026897,6.011991712310365
6.011984147184087,6.011985656582885
6.012002180028972,6.011979248379916
6.011971806174086,6.011973162603917
6.011989779179322,6.011966724620648
6.01195940912072,6.011960607572098
6.011977332631731,6.011954138563534
6.011946959752381,6.011947988866234
6.011964828026486,6.011941487448515
6.011934460619995,6.011935303360674
6.011952267688827,6.01192876733762
6.011921909687012,6.011922546211113
6.011939676327403,6.011915972609521
6.011909328199222,6.011909710963165
6.011927031040552,6.011903095762665
6.011896675385552,6.011896788675036
6.011914302300492,6.011890126379818
6.0118839414194385,6.011883767261942
6.011901506831681,6.011877049654432
6.011871164305172,6.011870628466974
6.011888674237662,6.011863843215505
6.011858350208566,6.011857344652699
6.011875797540356,6.0118504737312515
6.01184547114655,6.011843875803674
6.011862850081243,6.0118368918273575
6.011832549261354,6.01183016067496
6.011849860313982,6.011823022367149
6.011819556893326,6.01181610752587
6.011836780786415,6.011808753271264
6.01180647520662,6.011801578805458
6.011823618940539,6.011793916012403
6.011793333506601,6.011786368825017
6.011810416964287,6.011778258671431
6.011780159017218,6.011770168099073
6.011797159077707,6.0117614015940015
6.011766918965978,6.011752511252911
6.011783838451729,6.011742774735536
6.011753614151665,6.011732699960217
6.011770457258992,6.011721519874979
6.011740247872739,6.011709677609026
6.011757001001616,6.011696338313136
6.011726807984475,6.011681850815254
6.011743467610616,6.0116652768804
6.011713303486323,6.011646824031126
6.011729878040498,6.011625392127321
6.011699735670172,6.01160097535695
6.011716201751513,6.011572225734462
6.0116860753024275,6.011538819854891
6.011702439054226,6.011499034211457
6.0116723416160305,6.01145206836715
6.011688602511647,6.011395625283158
6.011658541314996,6.011328180087202
6.011674696879955,6.011246554801901
6.011644657955424,6.011148120693959
6.0116606997548185,6.011028351305987
6.011630692259695,6.010882938114181
6.01164661403211,6.010705288334911
6.011616642690005,6.010488519296242
6.011632437774937,6.0102228435361456
6.011602502394869,6.009897393843987
6.011618169213676,6.0094974074658385
6.011588270430047,6.009005818918985
6.011603804972087,6.008400091541825
6.011573956234101,6.00765347830454
6.011589356179171,6.006731208098426
6.011559540205211,6.005591269645923
6.011574779476029,6.004179408524211
6.011544994124297,6.002429343943812
6.011560066381988,6.000255486709076
6.011530324193544,5.997552920933277
6.011545231247122,5.994185849988776
6.01151553742118,5.990022552815835
6.011530247959725,5.984842147823134
6.011500570089869,5.978251306731656
6.01151505933438,5.969862094268366
6.011485388483141,5.959304306235398
6.011499640487696,5.946178287439192
6.011469975285221,5.930110343389136
6.01148394344293,5.910787014552899
6.011454228961908,5.887949994577005
6.011467847040983,5.861370046478031
6.011438025397879,5.83079254592918
6.011451210377065,5.796008240166222
6.011421209501716,5.756739316089201
6.011433853642391,5.712494968552929
6.011403593851648,5.662821988825404
6.011415549791023,5.607445776971039
6.011384803693728,5.546349650698392
6.011395800603081,5.479569239675781
6.0113642535428475,5.407100083152224
6.011373889560492,5.3289210365293025
6.011341171691824,5.244994705740758
6.011348905637396,5.155401911567839
6.011314246748739,5.060440298528618
6.0113191506301575,4.960562435333399
6.011281520136984,4.856450057268194
6.011282322453919,4.748827104976866
6.011240172325227,4.6384215872272545
6.011234905207504,4.525978264845759
6.011185932082447,4.412188691443997
6.011171731630815,4.297636556311103
6.011112340660851,4.1829587409534685
6.011084778817306,4.0687867588310285
6.0110096473975965,3.9556766863121533
6.010962140521951,3.844293937967616
6.010863324931203,3.735035786789589
6.0107860181801485,3.628128473485131
6.010651148551677,3.5238315749891567
6.010528799894059,3.4225698868317873
6.010339435161121,3.324897230609718
6.010149512787767,3.2314202677346504
6.0098781737836315,3.1425627111638366
6.009586679237458,3.058248337711711
6.009191244111532,2.977952778284739
6.008746029434542,2.9009868013943283
6.008162387019443,2.8267734114626037
6.00748483998034,2.755073275394165
6.006616628548208,2.6858235408868487
6.005588239420294,2.6188471228657804
6.004289438865637,2.553867093013245
6.002729803441842,2.490577335970909
6.000777274884527,2.428760633827537
5.99841051502658,2.368118788153391
5.995463366780192,2.3080506303132564
5.991868526529799,2.2476620104392424
5.987406052302409,2.1860894774032142
5.9819381169344155,2.122558918395599
5.975158455220388,2.0563929126704577
5.966819530968999,1.9871633456244147
5.9564772686170935,1.9146992655765622
5.943714218664323,1.839070249344029
5.927867203435766,1.7606466857475425
5.90825370227194,1.6798696174211032
5.883855617631672,1.5969980648431938
5.853569359708304,1.512089020216866
5.815790290154571,1.4249960966854598
5.768749644537972,1.3355684160896444
5.709860612006127,1.2438620751326563
5.6363397747338375,1.150242153925783
5.543991652741158,1.0551095875848242
5.4332858401452695,0.9587945468038608
5.291925886043448,0.8614879423612083
5.0958448944587165,0.7632137459589581
4.845889246781943,0.6639178314549076
4.544426872538219,0.563365730329304
4.18746071995918,0.4612555105210767
3.778502736794496,0.3573723810285706
3.326022119789766,0.2517480210720056
2.837588683970553,0.14480130988874254
2.3173394819313704,0.03729590815624475
1.7616493333966377,-0.06983985920648716
